"Data from Brooks, J. R., et al. (2014). ""Stable Isotope estimates of lake water evaporation:inflow and residence time for lakes across the United States as a tool for national lake water quality assessments."" Limnology and Oceanography 59(6): 2150-2165.",,,,,,,,,,,
SITE_ID,VISIT_NO,DATE_COL,E_I,RT,LON_DD,LAT_DD,LAKEAREA (km2),DEPTHMAX (m),Lake_Vol (m3),ELEV_PT (m),BASINAREA_KM2
NLA06608-1910,1,7/11/2007,0.406,0.45,-87.80067574,45.87339726,0.317282648,1.8,185128.8746,312.08,5.21
NLA06608-1930,1,7/24/2007,0.016,0.05,-111.4734759,44.10051186,1.441652689,8,2307575.6,1571.27,2865.84
NLA06608-1936,1,9/13/2007,0.244,0.48,-90.78180772,38.79320182,1.749011065,5.5,2635744.977,149.38,145.94
NLA06608-1948,1,8/21/2007,0.924,0.53,-100.645836,42.53347335,1.778716474,1.2,636033.3937,890.33,6.56
NLA06608-1953,1,8/25/2007,0.021,0.18,-113.4075253,47.09945654,2.564082239,12.5,10463007.42,1190,835.82
NLA06608-1958,1,8/27/2007,0.013,0.27,-122.4216059,43.66297627,10.62111112,43.8,132128177.7,471.43,853.81
NLA06608-1959,1,6/11/2007,0.346,0.24,-98.27345753,45.74264146,21.55092669,1.4,9047992.736,392,13523.20
NLA06608-1960,1,8/23/2007,0.084,0.12,-95.95265017,36.89068214,11.46982749,5.1,14271471.45,212.12,1311.20
NLA06608-1968,1,8/23/2007,0.455,0.52,-108.1899505,48.13399568,0.877673097,1.8,591838.7747,768.42,74.95
NLA06608-1975,1,8/8/2007,0.532,7.57,-95.12645329,43.34114476,23.59151035,32,211902324.7,425.51,360.40
NLA06608-1985,1,7/21/2007,0.027,0.53,-116.7986927,47.44868765,124.898239,48.8,1468048009,647.7,9584.04
NLA06608-1989,1,8/2/2007,0.043,0.31,-114.8909997,42.20289954,3.93036586,11.3,14792608.91,1593,167.72
NLA06608-1992,1,9/20/2007,0.166,0.16,-96.06121126,32.45275022,0.0486993,4,43785.25269,115.81,2.57
NLA06608-1998,1,8/6/2007,0.267,0.95,-88.11725533,46.60064001,0.525907937,7,915492.8929,525.63,1.75
NLA06608-2005,1,7/12/2007,0.207,0.3,-116.1124743,42.29737384,0.566404114,2.6,424020.2879,1651,77.29
NLA06608-2007,1,6/24/2007,0.478,0.55,-97.32017864,45.75699008,0.541151203,2.2,370288.3371,583.97,1.69
NLA06608-2010,1,7/19/2007,0.317,0.54,-89.30335606,31.19633242,0.307481443,4.6,497839.8063,55.3,5.01
NLA06608-2027,1,6/20/2007,0.073,0.28,-105.6303731,42.23979744,0.150139492,5,255335.6026,2339.29,6.77
NLA06608-2036,1,7/11/2007,0.483,1.31,-93.5509726,41.43839158,0.06618376,5.8,124042.5802,238.24,0.26
NLA06608-2037,1,6/14/2007,0.202,0.69,-118.6723206,39.58892136,0.297043234,2,154844.9841,1189.99,3.64
NLA06608-2039,1,8/9/2007,0.786,0.6,-94.8984756,43.10411616,0.834518289,1.5,401277.6331,425.32,7.60
NLA06608-2049,1,9/17/2007,0.167,3.2,-115.0345388,48.02025253,0.820171474,26,7393223.194,1015,116.78
NLA06608-2056,1,8/22/2007,0.318,0.92,-93.92037248,41.46950026,0.932824878,6.4,1841000.466,278.75,45.93
NLA06608-2072,1,8/30/2007,0.183,0.21,-95.80076799,32.25404093,0.043806625,2.9,49875.76467,153.21,0.99
NLA06608-2074,1,6/13/2007,0.182,0.18,-84.54449705,30.43252366,33.60424496,3.5,32237510.98,20.82,4450.08
NLA06608-2076,1,9/12/2007,0.116,0.54,-93.42662016,35.15138649,0.351052489,11.6,1424956.992,156.34,44.04
NLA06608-2078,1,8/24/2007,0.638,1.72,-88.08997243,46.25503439,0.433896265,5,590117.9147,437.7,9.82
NLA06608-2082,1,9/4/2007,0.038,0.38,-122.6008217,42.15139597,2.564942382,21.8,16029309.67,684.22,165.43
NLA06608-2086,1,8/29/2007,0.08,0.28,-71.95362413,44.76204445,0.125477778,5.3,201265.6717,594.9,1.19
NLA06608-2087,1,7/25/2007,0.776,2.13,-97.41707065,45.55715378,0.245341798,4,398032.8276,556.59,2.54
NLA06608-2091,1,7/2/2007,0.07,0.16,-86.4904329,32.35269226,53.25718765,13.7,114202863.1,38.12,42006.26
NLA06608-2092,1,9/15/2007,0.494,0.4,-91.70157522,32.71215655,0.501152878,2.5,381813.8965,26.76,4.03
NLA06608-2094,1,7/11/2007,0.11,0.13,-97.08741125,29.09294251,0.063414236,3.7,78419.16943,67.94,0.65
NLA06608-2095,1,7/8/2007,0.211,1.67,-109.4410083,42.2494978,8.682137808,12.5,30532911.38,2059.87,1016.36
NLA06608-2103,1,6/13/2007,0.891,1.19,-99.90500153,44.8372406,1.821478425,2.4,1541087.652,557.78,67.97
NLA06608-2114,1,7/25/2007,0.09,0.32,-79.23033272,39.68531765,0.127526278,6.1,255053.748,779.28,3.63
NLA06608-2117,1,9/25/2007,0.494,0.22,-81.62199477,28.62097337,124.0832568,1.3,59618670.24,19.85,417.74
NLA06608-2120,1,7/25/2007,0.105,0.25,-98.31569017,32.59300712,0.138661616,7.7,323859.729,273.8,5.28
NLA06608-2123,1,8/13/2007,0.49,0.76,-97.1167168,44.32794024,0.208673761,2.5,198540.2728,536.68,10.80
NLA06608-2131,1,6/26/2007,0.505,0.68,-99.10161914,45.89624924,0.701921725,2.1,554827.1328,593.51,7.28
NLA06608-2134,1,8/1/2007,0.221,0.31,-122.7435687,45.89266323,0.31811312,3.2,285725.925,4.11,1.53
NLA06608-2135,1,8/20/2007,0.737,2.69,-96.47788918,44.70838784,1.454547605,5.3,3180395.267,512.94,7.28
NLA06608-2152,1,10/2/2007,0.162,0.46,-93.32597024,37.85925631,33.71814359,10,74439266.05,256.6,1634.91
NLA06608-2154,1,7/23/2007,0.571,0.42,-86.94775581,31.26784195,0.230024261,2.1,155613.0584,79.53,1.43
NLA06608-2155,1,7/25/2007,0.222,2.43,-85.02364851,41.627105,0.530291392,17.7,3599582.149,309.84,3.20
NLA06608-2162,1,7/9/2007,0.164,1.02,-71.57318015,41.51134268,0.569106241,10.2,2288513.278,36.33,5.18
NLA06608-2170,1,8/24/2007,0.926,1.85,-112.4310378,47.30587695,0.83230665,2.8,812649.4846,1388,8.16
NLA06608-2177,1,9/14/2007,0.493,5.33,-114.7318229,48.671943,0.429723637,17,2087585.789,1109,1.90
NLA06608-2185,1,7/19/2007,0.129,13.29,-119.5263528,38.66086617,7.749357967,20.6,52882621.65,1527.26,40.09
NLA06608-2187,1,7/10/2007,0.079,0.37,-87.35441691,33.45373979,22.52647628,20,92267432.87,57.03,10930.85
NLA06608-2193,1,8/22/2007,0.848,0.55,-124.0354961,46.41950629,0.176229454,1.5,63297.8228,6.52,1.27
NLA06608-2196,1,8/9/2007,0.187,0.36,-86.46070725,39.29388434,0.069282409,3.3,91061.12052,212.34,1.72
NLA06608-2217,1,6/5/2007,0.107,0.48,-111.0896969,34.4202345,0.241384051,9.7,578247.7034,2220,10.21
NLA06608-2219,1,7/10/2007,0.177,0.26,-86.40845658,41.29977616,0.312586624,3.6,298269.6466,229.81,12.79
NLA06608-2241,1,9/6/2007,0.028,0.26,-117.3189991,48.15402125,1.20369258,21.5,6395043.502,682.11,77.96
NLA06608-2250,1,7/29/2007,0.035,0.82,-110.6285367,44.3017541,11.47602147,25,98031823.77,2371.07,355.26
NLA06608-2253,1,7/12/2007,0.068,0.03,-75.50048849,38.96688176,0.249680197,1.7,96902.77661,1.64,49.91
NLA06608-2257,1,8/24/2007,0.195,0.8,-122.7843969,47.40930776,0.071850018,7.4,175001.1583,63.56,7.42
NLA06608-2266,1,6/23/2007,0.13,6.76,-106.7589307,44.18421481,0.120427423,21,1005361.822,1604.99,0.48
NLA06608-2267,1,8/6/2007,0.18,0.81,-85.30057505,41.51785892,0.315038701,7.6,913893.764,286.48,50.57
NLA06608-2283,1,7/17/2007,0.122,0.8,-85.78969754,41.28362106,1.940341279,11.9,8305761.464,255.79,11.83
NLA06608-2305,1,7/16/2007,0.333,3.33,-116.5279847,48.18443003,0.39329509,14.3,2078797.384,694.9,3.66
NLA06608-2322,1,8/23/2007,0.121,1.05,-111.3273337,41.5055322,0.259655162,12,990482.4798,2108.82,44.41
NLA06608-2332,1,8/9/2007,0.236,1.5,-99.30406582,40.03137931,53.12029295,13.7,240362069.3,593.39,48622.01
NLA06608-2333,1,7/31/2007,0.019,0.01,-75.54742044,38.64382658,0.272760105,1.5,100287.6809,1.55,151.37
NLA06608-2345,1,8/16/2007,0.102,5.92,-110.9481455,39.34812677,0.967004996,7.5,2762407.064,1780,2.05
NLA06608-2354,1,7/13/2007,0.143,1.19,-71.45889451,41.70544844,0.216732829,14.5,1166719.82,4.74,3.31
NLA06608-2372,1,8/28/2007,0.258,0.63,-109.2028896,36.27424052,1.051886371,5.2,1470478.166,2142.7,173.29
NLA06608-2379,1,7/31/2007,0.514,2.22,-105.7229345,41.24777405,0.516410656,6.1,1033722.629,2191.92,1.64
NLA06608-2418,1,7/11/2007,0.059,0.04,-71.4790807,41.55977063,0.63795436,1.4,258142.4054,14.73,14.16
NLA06608-2426,1,9/27/2007,0.668,0.58,-110.4842973,47.6347722,0.681847673,1.4,335108.0192,1019,12.19
NLA06608-2429,1,8/14/2007,0.03,0.56,-111.0606041,40.34377825,1.134051769,23.8,8795366.49,2342,121.60
NLA06608-2438,1,9/11/2007,0.796,0.77,-119.5634013,42.06680514,0.270548646,1.7,134663.9976,1636.22,116.56
NLA06608-2450,1,7/24/2007,0.221,1.43,-124.1790441,43.63164375,0.144841823,10.5,542371.1221,68.29,6.06
NLA06608-2453,1,7/10/2007,0.154,0.65,-116.2369826,41.80418482,0.476229714,6.1,1065457.467,1639,25.82
NLA06608-2457,1,8/23/2007,0.241,0.75,-113.0490711,37.43723737,0.831015581,4.8,1214091.5,2474,21.70
NLA06608-2463,1,7/19/2007,0.036,0.4,-110.4849079,40.17547463,13.31971192,25,83645133.15,1741,2736.12
NLA06608-2477,1,6/26/2007,0.315,0.2,-115.2249025,37.56936135,0.818522853,1.4,388162.8321,1169.22,3981.23
NLA06608-2481,1,8/1/2007,0.107,0.39,-119.3927622,43.98862837,0.05932808,5.6,103132.4259,1391.89,10.25
NLA06608-2492,1,7/24/2007,0.058,0.14,-89.66897642,34.47617113,124.5903176,6.1,255013302.5,82.01,3922.88
NLA06608-2497,1,7/17/2007,0.1,0.07,-116.9701212,48.00821961,0.544877937,1.2,225212.636,686,41.16
NLA06608-2507,1,7/11/2007,0.017,0.08,-86.05550077,40.07519519,5.90627289,12.2,18155661.4,254.81,566.68
NLA06608-2513,1,8/21/2007,0.218,3.32,-122.5619208,47.13285576,4.414867637,28.9,39768239.74,72.65,70.34
NLA06608-2523,1,7/31/2007,0.284,0.91,-85.42886396,41.34688657,0.259465024,6.5,535424.1457,270.04,1.37
NLA06608-2524,1,9/14/2007,0.444,1.21,-91.220466,31.95537014,11.15177547,10,28900049.83,18.58,60.34
NLA06608-2565,1,8/22/2007,0.719,0.81,-81.22725223,28.32320111,0.638362894,3.5,794490.3464,18.58,3.14
NLA06608-2566,1,7/12/2007,0.292,0.09,-71.79479768,41.37985994,0.692580455,0.5,132460.6655,10.73,3.18
NLA06608-2593,1,7/26/2007,0.544,0.72,-81.70713268,28.09210404,2.89813335,4,4265835.776,38.73,46.79
NLA06608-2629,1,7/10/2007,0.247,0.17,-81.27307172,28.84218233,35.65564896,2.3,25703594.34,0.3,6774.25
NLA06608-2634,1,7/30/2007,0.087,0.3,-109.5249202,44.94116736,0.15176703,3.5,165542.4767,2911,6.93
NLA06608-2640,1,8/9/2007,0.185,0.78,-100.7051997,40.36170146,6.44459313,12.2,18590316.47,787.34,1722.33
NLA06608-2644,1,8/20/2007,0.35,0.71,-85.24189644,39.07938034,0.794845161,6.1,1113022.817,278.59,437.74
NLA06608-2655,1,8/29/2007,0.723,1.47,-109.1845335,40.72496185,0.432853291,3,432723.4654,2184,189.76
NLA06608-2657,1,9/13/2007,0.645,0.23,-81.83272347,28.16663717,0.300350793,1.2,117219.2924,42.88,0.87
NLA06608-2663,1,7/10/2007,0.369,0.17,-95.35917721,29.20565727,0.300136771,1.3,144298.6227,6.1,77.36
NLA06608-2673,1,9/18/2007,0.139,0.56,-118.6850367,44.30658171,0.127253208,6,228703.3136,1915.02,8.74
NLA06608-2685,1,9/14/2007,0.158,2.09,-110.9547924,40.68363702,0.263500546,12.7,1143008.201,2992.89,9.44
NLA06608-2696,1,7/26/2007,0.048,0.08,-96.71956089,32.8366626,4.271517693,4.6,6986251.848,139.59,258.48
NLA06608-2704,1,9/11/2007,0.818,1.18,-100.1852787,35.8844838,0.226660472,2.9,271043.9404,690.11,114.87
NLA06608-2708,1,8/8/2007,0.157,0.39,-86.49533079,39.54217646,0.108832819,6.4,182383.588,229.37,1.61
NLA06608-2714,1,8/11/2007,0.515,2.48,-104.1093535,43.82780189,0.302994639,7.7,830749.5267,1333,306.26
NLA06608-2715,1,8/17/2007,0.325,0.57,-103.61424,41.99075603,2.967030372,3,3185702.269,1274.69,58.37
NLA06608-2726,1,9/12/2007,0.491,6.27,-121.7665432,43.71378677,0.40866979,15.2,2456121.772,1321.96,0.89
NLA06608-2740,1,8/14/2007,0.206,0.83,-98.90220683,41.29419937,11.17854691,11.2,29757960.52,657.71,106.88
NLA06608-2753,1,8/30/2007,0.516,4.22,-117.6889884,47.57068723,0.496451791,15.5,2332467.819,731.19,2.50
NLA06608-2759,1,8/30/2007,0.191,0.13,-98.68391282,30.75592819,0.208752742,1.8,135749.7305,300.97,10877.17
NLA06608-2776,1,10/16/2007,0.349,0.47,-96.95936703,33.49584507,0.119690457,4.3,154075.54,199.79,1.24
NLA06608-2779,1,7/18/2007,0.139,0.99,-85.70517583,41.27976472,1.195818466,13.1,5565419.39,254.89,114.02
NLA06608-2797,1,6/28/2007,0.12,0.24,-114.264347,37.90869352,0.235001718,4,295192.793,1604,885.15
NLA06608-2800,1,9/25/2007,0.217,4.05,-112.4771506,47.67808029,6.174970922,8.8,15900535.73,1332,12.48
NLA06608-2801,1,8/1/2007,0.133,0.18,-112.689224,42.08566286,0.501937998,2.7,395428.2882,1401,735.71
NLA06608-2807,1,8/13/2007,0.167,0.91,-97.41861663,31.90669248,57.64756134,21.5,307427925.1,159.15,64401.04
NLA06608-2823,1,9/5/2007,0.211,0.37,-92.74143447,31.29345058,6.523208452,6.5,10922114.82,30.12,104.75
NLA06608-2824,1,8/13/2007,0.02,0.05,-98.66083463,41.76461732,0.505622725,4.9,853776.666,610.76,1261.13
NLA06608-2831,1,8/1/2007,0.064,0.19,-85.7918613,34.14749294,113.8434074,13.5,276534565.5,171.92,13683.53
NLA06608-2833,1,8/15/2007,0.159,1.81,-120.164879,47.91880419,0.766525159,18.5,5460861.493,375.52,42.24
NLA06608-2874,1,9/26/2007,0.17,3.76,-111.9632243,46.93083483,14.85759315,35.1,162352676.2,1091,43785.59
NLA06608-2881,1,9/21/2007,0.116,3.86,-114.388,48.45509278,13.35841549,49.7,230417992.3,913,324.17
NLA06608-2889,1,7/18/2007,0.783,21.97,-118.7179736,38.70359768,143.7842575,24,1345397179,1207.07,893.43
NLA06608-2891,1,7/16/2007,0.197,1.36,-85.98525778,41.23224913,0.253290775,11.9,1139994.769,241.29,1.61
NLA06608-2916,1,8/6/2007,0.18,0.28,-87.11602237,38.21295517,0.109151908,4.6,128573.4988,179.9,0.99
NLA06608-2924,1,8/1/2007,0.701,2.05,-101.3181565,32.23706223,0.567550829,10,1558445.641,711.05,67.18
NLA06608-2954,1,7/26/2007,0.324,0.51,-111.6037333,44.02361323,0.191483149,2.4,150223.5872,1536.82,18.47
NLA06608-2955,1,6/28/2007,0.042,0.08,-86.14384613,33.55680923,103.6072355,9.5,164846110.7,141.76,20058.54
NLA06608-2972,1,8/19/2007,0.639,0.53,-100.649942,42.45325719,0.541210154,1.7,279006.6149,903.39,14.83
NLA06608-2987,1,8/1/2007,0.624,0.45,-86.36950208,41.67863226,0.309276937,2.3,146495.1533,218.76,6.69
NLA06608-2996,1,10/18/2007,0.548,0.78,-98.7099336,33.9804795,0.839335721,5.2,1143341.236,314.95,21.84
NLA06608-3032,1,10/17/2007,0.396,0.6,-97.25082795,33.8415669,0.042796391,3.6,60288.38677,268.28,0.62
NLA06608-3035,1,7/25/2007,0.393,3.82,-85.2868168,41.55099685,0.262720956,16,1622229.062,295.6,2.57
NLA06608-3083,1,8/6/2007,0.135,0.68,-95.34226168,30.85367701,337.5739161,20,1666222097,39.91,42917.68
NLA06608-3096,1,9/25/2007,0.296,0.68,-96.14918065,32.11659958,0.154730268,7.5,346225.166,95.14,1.50
NLA06608-3121,1,8/7/2007,0.042,0.1,-116.4623588,44.96452667,2.114297955,3.6,2556055.343,1453,75.90
NLA06608-3147,1,8/21/2007,0.084,0.37,-86.46356279,41.077102,0.968169697,9.1,2809495.216,218.5,11.93
NLA06608-3153,1,9/25/2007,0.216,4.84,-122.81678,48.66028929,0.73885773,37,9442759.179,280.68,5.58
NLA06608-3157,1,7/11/2007,0.06,0.67,-115.7987142,43.54942519,23.31871858,28.1,161861983.2,980.2,6959.15
NLA06608-3160,1,8/15/2007,0.335,1.01,-96.83981345,41.03691696,0.292233825,6.6,621594.5283,391.66,20.33
NLA06608-3169,1,8/21/2007,0.654,0.36,-80.86630109,26.93623169,1674.896101,2,1046736984,4.52,12410.94
NLA06608-3228,1,10/9/2007,0.223,1.01,-99.68261832,32.57024595,10.08006194,13.5,43791372.94,500.44,1215.21
NLA06608-3265,1,9/5/2007,0.097,1.26,-117.40861,48.05647979,0.282064878,22,2142953.03,587.21,15.19
NLA06608-3303,1,10/17/2007,0.585,3.2,-98.37720987,29.24614674,5.165173718,16.5,30441118.82,153.31,23.34
NLA06608-3313,1,8/16/2007,0.052,0.11,-111.8362486,42.12319331,0.523219482,4,659808.0014,1480.67,114.28
NLA06608-3320,1,9/17/2007,0.068,0.17,-94.76570179,34.9019537,13.52404792,8.4,30648498.51,144.01,2515.74
NLA06608-3329,1,7/19/2007,0.097,0.19,-116.824496,48.45741132,0.705008077,2.7,731863.1074,760.5,6.29
NLA06608-3480,1,8/14/2007,0.253,0.16,-97.08993955,34.62968086,0.149095947,2,83508.88528,287.08,8.70
NLA06608-3484,1,8/20/2007,0.779,0.85,-100.6121255,42.62695121,3.635047313,1.9,2492945.728,873.52,87.13
NLA06608-3608,1,8/16/2007,0.587,1.29,-97.23610354,41.97536219,0.25785447,5.3,377831.7069,462.7,23.44
NLA06608-3616,1,7/30/2007,0.534,1.38,-99.92247803,36.05807999,0.545762908,7.1,1126133.892,680.61,44.37
NLA06608-3644,1,8/15/2007,0.626,0.5,-102.5219427,41.78762942,0.249360546,1.4,121728.1347,1165.87,24.09
NLA06608-3656,1,8/22/2007,0.932,0.52,-99.29106061,42.41646632,0.382353379,1.2,138272.0311,708.67,7.70
NLA06608-3660,1,8/23/2007,0.596,0.58,-96.77970247,40.15668653,0.287630881,2.7,204281.4108,403.99,8.63
NLA06608-3698,1,7/19/2007,0.13,0.12,-71.68494167,41.89097393,0.937524379,2.6,520090.1486,128.76,20.04
NLA06608-3846,1,7/12/2007,0.089,0.68,-71.66573009,41.39410498,0.380037253,8.3,1107169.696,16.52,1.32
NLA06608-3890,1,7/11/2007,0.121,1.2,-71.79802709,41.58007689,1.64923243,19,9985001.294,89.94,12.30
NLA06608-3911,1,9/17/2007,0.458,0.48,-92.4431037,30.53713917,0.369705115,3.3,399367.2057,12.19,1.18
NLA06608-4056,1,7/5/2007,0.387,1.1,-98.62856545,36.14305845,32.54786468,7.5,78816953.24,492.49,33074.14
NLA06608-4064,1,7/31/2007,0.457,0.73,-102.875142,36.84862392,0.635787382,3.3,734917.8642,1310.41,108.33
NLA06608-4206,1,9/19/2007,0.747,1.28,-97.41304704,35.92127588,0.11351885,5.3,174014.9386,275.37,0.28
NLA06608-4252,1,8/23/2007,0.123,1.71,-72.91848548,43.49623503,0.262184754,22,1909476.594,451.66,1.10
NLA06608-4320,1,9/5/2007,0.095,0.48,-96.85512233,36.74858993,65.64375353,15.5,291326505.5,308.58,112354.32
NLA06608-4382,1,9/10/2007,0.062,0.08,-97.77308405,34.72903354,0.144921043,4.9,169288.6576,354.89,7.35
NLA06608-4413,1,7/18/2007,0.107,0.14,-71.76906052,41.92028511,0.821345025,2.5,656203.8076,172.77,7.97
NLA06608-4414,1,8/29/2007,0.153,0.19,-95.16322141,34.8862297,0.358902652,3.3,397187.5024,185.13,23.68
NLA06608-4440,1,9/4/2007,0.178,0.6,-97.03497789,36.73591623,1.851287613,9.6,5377138.637,300.36,72.29
NLA06608-4472,1,8/7/2007,0.307,0.41,-97.67930222,35.49774222,6.371497626,3,7484691.732,378.73,34910.33
NLA06608-4504,1,6/5/2007,0.088,0.19,-96.04132091,36.81228138,1.034514681,6,1920617.984,230.56,35.37
NLA06608-4610,1,7/24/2007,0.018,0.06,-96.98139727,34.48858411,0.267632265,9.1,782212.7579,294.2,9.88
NLA06608-4643,1,8/21/2007,0.253,0.51,-96.19116581,36.5147867,4.494690118,8.8,7758009.421,217.06,165.36
NLA06608-4650,1,9/13/2007,0.081,0.1,-92.44501566,32.71459999,53.51192082,4.3,60274580.36,24.29,4162.76
NLA06608-4659,1,9/19/2007,0.123,0.19,-98.70752087,35.39706727,0.737044919,6,1000609.497,463.8,69.03
NLA06608-4686,1,9/12/2007,0.502,0.71,-92.74402455,31.37317275,11.81521706,4.8,16233818.4,30.36,92.27
NLA06608-4698,1,9/16/2007,0.72,0.56,-93.48976305,32.09045845,0.385307285,3,279840.4329,37.95,43.03
NLA06608-4828,1,9/4/2007,0.083,0.06,-97.67551876,34.96590119,0.248553176,2.4,169728.6955,338.42,10.74
NLA06608-4929,1,7/17/2007,0.043,0.12,-96.60527506,34.58938281,0.170774323,7,407799.4512,332.13,19.59
NLA06608-4949,1,8/29/2007,0.003,0.01,-95.55881188,36.07001774,1.170039015,11.8,3355606.702,161.11,20528.21
NLA06608-9999,1,7/31/2007,0.137,2.97,-71.651789,44.64231,2.980776878,30,32568247.03,397.67,12.44
NLA06608-ACAD_LAKES_0435,1,8/1/2007,0.012,0.05,-68.268509,44.40788,0.073881899,4.4,106738.092,42.81,1.47
NLA06608-ALPS-1218,1,8/3/2007,0.334,1.11,-67.881905,44.836404,0.099176662,4.5,176149.7603,81.2,0.83
NLA06608-ALSC:020149,1,9/11/2007,0.114,1.06,-74.401491,44.348811,1.405356401,16.1,6536765.395,487.95,24.24
NLA06608-ELS:1C2-032,1,7/12/2007,0.105,0.31,-71.428103,43.296358,0.125728366,5.4,212912.8674,155.28,0.78
NLA06608-ELS:1C3-003,1,8/15/2007,0.039,0.2,-69.927263,45.653548,0.163776708,5,281678.6133,330.66,1.19
NLA06608-ELS:1D1-035,1,7/25/2007,0.094,0.18,-70.617682,41.848175,0.812850562,3.6,1022395.239,18.74,17.12
NLA06608-ELS:1D2-087,1,7/27/2007,0.257,0.25,-72.092123,42.323799,0.129586195,1.5,72106.51401,297.91,1.10
NLA06608-ELS:1E1-052,1,8/7/2007,0.244,2.56,-68.209171,45.207071,1.819078236,15,10102857.78,101.3,5.95
NLA06608-ELS:1E1-096,1,8/9/2007,0.071,0.25,-68.077773,45.219001,0.897505587,5.4,1704866.044,100.39,35.71
NLA06608-ELS:1E1-128,1,8/10/2007,0.13,0.5,-68.429254,44.849882,0.118922395,6,241631.8698,119.31,2.14
NLA06608-ELS:1E2-027,1,8/14/2007,0.263,5.82,-69.889944,45.799297,1.257520926,1.1,13077185.31,367.85,28.51
NLA06608-ELS:1E3-002,1,8/7/2007,0.374,0.51,-68.35754,46.375055,0.233906816,2.1,156515.2805,246.31,1.01
NLA06608-ELS:1E3-012,1,8/28/2007,0.028,0.43,-68.871133,46.944636,0.120640223,9.7,407738.7611,390.6,0.87
NLA06608-ELS:1E3-071,1,8/8/2007,0.26,0.19,-68.594335,46.345672,0.075910144,1,27130.28159,271.83,0.81
NLA06608-ELS:2B2-008,1,8/21/2007,0.101,0.93,-88.759164,46.994934,0.062328272,14,302829.3636,377.32,1.89
NLA06608-ELS:2C2-048,1,8/24/2007,1.036,3.12,-88.794652,45.500526,0.062930067,4.6,96813.84778,496.3,1.03
NLA06608-ELS:2C3-018,1,8/25/2007,0.673,2.26,-89.552886,46.138603,0.483738376,4.6,833638.1131,500.5,3.40
NLA06608-ELS:2D3-008,1,8/10/2007,0.27,2.4,-93.880503,47.122809,0.321352914,13.4,1535805.079,402.27,23.53
NLA06608-EMAP:ME011L,1,9/14/2007,0.065,0.75,-69.222522,45.748209,0.432812892,17.5,2430859.346,297.13,41.33
NLA06608-EMAP:ME012L,1,8/28/2007,0.007,1.37,-68.89108,46.962321,1.135651525,34.6,13896616.95,345.87,9.32
NLA06608-EMAP:ME254L,1,9/5/2007,0.044,0.69,-69.056968,46.353306,0.389932584,16.1,2044087.535,343.61,2.67
NLA06608-EMAP:ME263L,1,8/9/2007,0.15,0.59,-67.997826,45.127611,6.223781627,7.5,12981159.72,95.51,172.13
NLA06608-EMAP:ME518L,1,8/10/2007,0.045,1.05,-67.922498,45.354469,6.255061147,28,62617002.06,97.04,54.48
NLA06608-FL:107895579,1,8/1/2007,0.244,0.1,-81.441106,29.080057,66.92476355,1.9,29209802.34,0.08,8657.48
NLA06608-FL:16674741,1,8/3/2007,0.097,0.91,-81.95812,29.839332,0.07770295,14.2,406201.2044,48.51,0.46
NLA06608-FL:18261987,1,8/5/2007,0.777,0.64,-82.409214,30.118409,3.712915215,2.4,3079323.883,43.04,138.16
NLA06608-FL:99324403,1,8/4/2007,0.457,0.87,-82.834414,30.211239,0.086647945,5.6,166171.1461,50.67,0.85
NLA06608-FL:99344895,1,8/6/2007,0.438,0.27,-82.913722,30.247737,0.282498557,1.6,176142.2464,34.81,3.82
NLA06608-IN:646,1,7/31/2007,0.199,2.86,-85.392434,41.56235,0.374815984,25.3,3444730.397,273.54,15.40
NLA06608-MI:7007,1,8/1/2007,0.221,0.79,-84.056809,42.398646,0.099612673,6.7,217733.5281,274.96,0.85
NLA06608-MN:03-0029,1,8/8/2007,0.808,3.33,-95.181199,47.062841,0.361055873,6.7,802510.4616,453.21,5.32
NLA06608-MN:06-0002,1,9/6/2007,0.752,1.07,-96.135669,45.33182,7.802113195,3.2,6690246.172,330.31,40.12
NLA06608-MN:11-0102,1,8/11/2007,0.508,3.98,-94.040807,46.928377,1.400369332,13,5950554.547,408.63,12.73
NLA06608-MN:15-0010,1,8/9/2007,0.32,6.28,-95.21841,47.189468,1.130399482,28,11917666.07,448.04,32.61
NLA06608-MN:22-0074,1,9/11/2007,0.586,2.03,-94.078777,43.8192,0.79389294,5.5,1734264.439,314.26,2.08
NLA06608-MN:49-0140,1,9/24/2007,0.313,5.13,-94.636969,45.813111,0.927263979,26.5,9118201.001,369.58,9.68
NLA06608-MN:51-0063,1,9/5/2007,0.479,0.79,-95.767078,44.15457,4.748156171,2.5,4754777.197,464.73,38.71
NLA06608-MN:56-0306,1,9/17/2007,0.561,5.01,-95.748497,46.292544,0.766727515,14.5,4016010.781,406.1,3.31
NLA06608-MN:61-0037,1,9/25/2007,0.419,4,-95.364908,45.490155,0.699491102,15.8,4029240.246,361.38,5.01
NLA06608-MN:74-0023,1,9/12/2007,0.597,2.96,-93.349755,43.891574,0.385265349,8,1162789.917,366.72,1.35
NLA06608-MN:75-0200,1,9/7/2007,0.646,0.93,-96.074082,45.528235,1.789524113,2.5,1553095.175,345.85,22.05
NLA06608-MN:77-0019,1,9/16/2007,0.347,2.38,-94.670256,45.768831,0.492454628,17.5,2026728.602,369.58,5.58
NLA06608-MN:87-0030,1,9/8/2007,0.597,0.84,-95.532331,44.684008,1.900636248,2.4,1705874.24,314.42,39.08
